date|stake|user|outcome|dice11|dice12|dice21|dice22
2021-06-10 18:05:00|240|moonsheep|L|1|6|6|4
2021-06-10 18:05:00|240|WorldTeller|L|3|1|6|3
2021-06-10 18:05:00|240|moonsheep|L|5|1|5|3
2021-06-10 18:05:00|240|moonsheep|L|4|4|5|6
2021-06-10 18:05:00|240|WorldTeller|W|4|6|5|1
2021-06-10 18:05:00|240|WorldTeller|W|6|2|5|1
2021-06-10 18:05:00|240|moonsheep|W|5|2|3|2
2021-06-10 18:05:00|240|WorldTeller|L|1|1|6|4
2021-06-10 18:05:00|240|moonsheep|W|3|4|4|2
2021-06-10 18:06:00|240|WorldTeller|W|6|3|5|3
2021-06-10 18:06:00|240|moonsheep|D|4|3|2|5
2021-06-10 18:06:00|240|oboforty|W|3|5|1|2
2021-06-10 18:06:00|240|WorldTeller|D|2|4|4|2
2021-06-10 18:06:00|240|moonsheep|W|5|6|4|3
2021-06-10 18:06:00|240|oboforty|L|1|4|6|6
2021-06-10 18:06:00|240|WorldTeller|W|5|4|6|1
2021-06-10 18:06:00|240|moonsheep|L|5|2|5|3
2021-06-10 18:06:00|240|WorldTeller|D|6|1|1|6
2021-06-10 18:06:00|240|oboforty|W|5|3|1|1
2021-06-10 18:06:00|240|moonsheep|W|3|6|5|1
2021-06-10 18:07:00|240|WorldTeller|L|1|1|3|4
2021-06-10 18:07:00|240|oboforty|W|5|5|6|3
2021-06-10 18:07:00|240|moonsheep|D|1|6|2|5
2021-06-10 18:07:00|240|WorldTeller|W|3|4|4|2
2021-06-10 18:07:00|240|moonsheep|W|6|4|5|3
2021-06-10 18:07:00|240|WorldTeller|W|5|5|2|1
2021-06-10 18:07:00|240|moonsheep|L|1|1|4|2
2021-06-10 18:07:00|240|WorldTeller|W|4|5|2|3
2021-06-10 18:08:00|240|WorldTeller|L|6|4|6|5
2021-06-10 18:08:00|240|moonsheep|L|5|2|5|5
2021-06-10 18:08:00|240|WorldTeller|L|4|3|6|3
2021-06-10 18:08:00|240|WorldTeller|W|4|5|5|1
2021-06-10 18:08:00|240|moonsheep|L|1|5|4|5
2021-06-10 18:08:00|240|WorldTeller|D|5|5|4|6
2021-06-10 18:08:00|240|moonsheep|L|2|1|1|4
2021-06-10 18:08:00|240|moonsheep|L|1|4|2|5
2021-06-10 18:08:00|240|WorldTeller|L|3|1|6|1
2021-06-10 18:08:00|240|Benjaniniooo|W|3|6|2|4
2021-06-10 18:09:00|240|moonsheep|L|1|4|4|3
2021-06-10 18:09:00|240|Benjaniniooo|L|4|2|5|6
2021-06-10 18:09:00|240|WorldTeller|L|5|2|4|4
2021-06-10 18:09:00|240|moonsheep|W|2|4|4|1
2021-06-10 18:09:00|240|Benjaniniooo|W|5|5|4|2
2021-06-10 18:09:00|240|WorldTeller|D|5|6|6|5
2021-06-10 18:09:00|240|Benjaniniooo|W|2|6|3|2
2021-06-10 18:09:00|240|moonsheep|L|3|3|3|5
2021-06-10 18:09:00|240|WorldTeller|W|6|1|4|1
2021-06-10 18:10:00|240|Benjaniniooo|W|4|6|2|3
2021-06-10 18:10:00|240|moonsheep|W|5|5|6|1
2021-06-10 18:10:00|240|WorldTeller|L|6|3|6|6
2021-06-10 18:10:00|240|moonsheep|W|6|3|3|2
2021-06-10 18:10:00|240|Benjaniniooo|W|4|4|2|5
2021-06-10 18:10:00|240|WorldTeller|W|6|2|3|4
2021-06-10 18:10:00|240|moonsheep|L|1|2|3|3
2021-06-10 18:10:00|240|Benjaniniooo|L|2|3|3|5
2021-06-10 18:10:00|240|WorldTeller|L|5|1|3|5
2021-06-10 18:10:00|240|Benjaniniooo|W|5|3|1|5
2021-06-10 18:11:00|240|Benjaniniooo|W|6|6|0|0
2021-06-10 18:11:00|240|WorldTeller|L|5|1|6|3
2021-06-10 18:11:00|240|WorldTeller|W|6|1|3|3
2021-06-10 18:11:00|240|Benjaniniooo|L|2|2|2|4
2021-06-10 18:11:00|240|WorldTeller|L|1|5|6|6
2021-06-10 18:11:00|240|Benjaniniooo|L|4|4|6|4
2021-06-10 18:11:00|240|moonsheep|W|6|3|3|1
2021-06-10 18:11:00|240|WorldTeller|L|3|6|5|6
2021-06-10 18:11:00|240|Benjaniniooo|L|3|3|4|5
2021-06-10 18:11:00|240|WorldTeller|W|6|5|3|2
2021-06-10 18:12:00|240|Benjaniniooo|L|2|1|3|1
2021-06-10 18:12:00|240|WorldTeller|W|6|2|6|1
2021-06-10 18:12:00|240|Benjaniniooo|W|6|2|6|1
2021-06-10 18:12:00|240|WorldTeller|L|3|1|6|3
2021-06-10 18:12:00|240|Benjaniniooo|L|1|3|4|1
2021-06-10 18:12:00|240|WorldTeller|L|5|4|5|6
2021-06-10 18:12:00|240|WorldTeller|W|2|4|2|3
2021-06-10 18:12:00|240|Benjaniniooo|L|3|2|4|5
2021-06-10 18:12:00|240|WorldTeller|W|4|2|2|1
2021-06-10 18:12:00|240|moonsheep|W|4|5|3|1
2021-06-10 18:12:00|240|Benjaniniooo|W|4|5|2|2
2021-06-10 18:12:00|240|WorldTeller|L|1|2|6|3
2021-06-10 18:13:00|240|Benjaniniooo|W|5|3|4|2
2021-06-10 18:13:00|240|WorldTeller|L|5|1|3|6
2021-06-10 18:13:00|240|moonsheep|W|3|4|5|1
2021-06-10 18:13:00|240|Benjaniniooo|L|3|1|2|3
2021-06-10 18:13:00|240|WorldTeller|W|6|1|3|2
2021-06-10 18:13:00|240|WorldTeller|L|2|3|3|6
2021-06-10 18:13:00|240|Benjaniniooo|L|6|3|4|6
2021-06-10 18:13:00|240|WorldTeller|W|3|6|3|5
2021-06-10 18:13:00|240|moonsheep|W|3|6|1|4
2021-06-10 18:13:00|240|Benjaniniooo|D|1|4|4|1
2021-06-10 18:14:00|240|WorldTeller|W|3|3|1|3
2021-06-10 18:14:00|240|moonsheep|W|2|2|1|2
2021-06-10 18:14:00|240|Benjaniniooo|W|2|5|2|4
2021-06-10 18:14:00|240|WorldTeller|L|3|1|4|5
2021-06-10 18:14:00|240|moonsheep|W|5|2|3|1
2021-06-10 18:14:00|240|Benjaniniooo|W|2|6|2|3
2021-06-10 18:14:00|240|WorldTeller|L|1|3|5|4
2021-06-10 18:14:00|240|Benjaniniooo|L|6|4|5|6
2021-06-10 18:14:00|240|WorldTeller|L|4|2|5|5
2021-06-10 18:14:00|240|moonsheep|W|5|2|2|2
2021-06-10 18:15:00|240|Benjaniniooo|W|6|5|1|2
2021-06-10 18:15:00|240|WorldTeller|W|2|6|1|4
2021-06-10 18:15:00|240|moonsheep|L|4|5|6|5
2021-06-10 18:15:00|240|Benjaniniooo|L|5|4|5|5
2021-06-10 18:15:00|240|WorldTeller|L|2|2|1|5
2021-06-10 18:15:00|240|moonsheep|L|1|5|5|5
2021-06-10 18:15:00|240|Benjaniniooo|W|2|6|1|4
2021-06-10 18:15:00|240|WorldTeller|L|1|2|5|2
2021-06-10 18:15:00|240|Benjaniniooo|L|2|1|3|4
2021-06-10 18:15:00|240|moonsheep|W|5|1|3|2
2021-06-10 18:15:00|240|WorldTeller|L|2|4|4|4
2021-06-10 18:16:00|240|Benjaniniooo|L|2|1|4|1
2021-06-10 18:16:00|240|moonsheep|L|2|4|4|5
2021-06-10 18:16:00|240|WorldTeller|W|5|6|3|2
2021-06-10 18:16:00|240|Benjaniniooo|L|4|2|5|3
2021-06-10 18:16:00|240|moonsheep|W|5|5|2|3
2021-06-10 18:16:00|240|WorldTeller|L|2|5|5|4
2021-06-10 18:16:00|240|Benjaniniooo|W|4|5|4|2
2021-06-10 18:16:00|240|WorldTeller|W|5|3|4|3
2021-06-10 18:16:00|240|Benjaniniooo|L|2|5|6|2
2021-06-10 18:17:00|240|WorldTeller|W|5|6|3|3
2021-06-10 18:17:00|240|Benjaniniooo|L|5|1|4|5
2021-06-10 18:17:00|240|WorldTeller|L|3|1|5|6
2021-06-10 18:17:00|240|WorldTeller|W|6|6|0|0
2021-06-10 18:17:00|240|Benjaniniooo|L|5|5|6|6
2021-06-10 18:17:00|240|WorldTeller|L|4|1|4|4
2021-06-10 18:17:00|240|WorldTeller|L|5|3|6|4
2021-06-10 18:17:00|240|Benjaniniooo|W|2|5|2|4
2021-06-10 18:18:00|240|WorldTeller|W|3|6|3|1
2021-06-10 18:18:00|240|Benjaniniooo|L|4|1|3|5
2021-06-10 18:18:00|240|WorldTeller|L|6|2|6|6
2021-06-10 18:18:00|240|Benjaniniooo|L|1|5|2|6
2021-06-10 18:18:00|240|WorldTeller|W|5|6|2|3
2021-06-10 18:18:00|240|Benjaniniooo|L|5|3|4|5
2021-06-10 18:18:00|240|WorldTeller|L|5|2|2|6
2021-06-10 18:18:00|240|Benjaniniooo|L|1|2|4|2
2021-06-10 18:18:00|240|WorldTeller|W|3|5|2|5
2021-06-10 18:18:00|240|Benjaniniooo|L|5|1|4|6
2021-06-10 18:18:00|240|WorldTeller|L|4|3|5|3
2021-06-10 18:19:00|240|Benjaniniooo|D|6|4|6|4
2021-06-10 18:19:00|240|WorldTeller|L|3|4|6|3
2021-06-10 18:19:00|240|Benjaniniooo|L|1|3|6|5
2021-06-10 18:19:00|240|WorldTeller|W|6|5|6|3
2021-06-10 18:19:00|240|Benjaniniooo|L|3|6|6|6
2021-06-10 18:19:00|240|WorldTeller|L|3|1|4|4
2021-06-10 18:19:00|240|Benjaniniooo|L|2|4|1|6
2021-06-10 18:19:00|240|WorldTeller|L|3|4|5|5
2021-06-10 18:19:00|240|WorldTeller|D|3|5|5|3
2021-06-10 18:19:00|240|Benjaniniooo|L|1|1|1|5
2021-06-10 18:19:00|240|WorldTeller|L|6|1|5|6
2021-06-10 18:20:00|240|Benjaniniooo|L|2|5|4|4
2021-06-10 18:20:00|240|WorldTeller|L|1|2|4|4
2021-06-10 18:20:00|240|Benjaniniooo|W|5|2|2|1
2021-06-10 18:20:00|240|WorldTeller|W|6|3|2|4
2021-06-10 18:20:00|240|Benjaniniooo|L|2|4|2|6
2021-06-10 18:20:00|240|WorldTeller|L|1|6|3|5
2021-06-10 18:20:00|240|oboforty|D|1|5|5|1
2021-06-10 18:20:00|240|Benjaniniooo|W|2|4|3|1
2021-06-10 18:20:00|240|WorldTeller|D|3|3|4|2
2021-06-10 18:20:00|240|Benjaniniooo|D|2|4|2|4
2021-06-10 18:21:00|240|WorldTeller|L|2|3|4|5
2021-06-10 18:21:00|240|Benjaniniooo|L|6|1|3|6
2021-06-10 18:21:00|240|WorldTeller|L|5|4|5|5
2021-06-10 18:21:00|240|WorldTeller|W|6|4|2|4
2021-06-10 18:21:00|240|Benjaniniooo|W|5|6|4|3
2021-06-10 18:21:00|240|WorldTeller|W|2|5|1|5
2021-06-10 18:21:00|240|Benjaniniooo|L|3|1|4|5
2021-06-10 18:21:00|240|WorldTeller|W|6|4|3|6
2021-06-10 18:21:00|240|Benjaniniooo|W|3|1|2|1
2021-06-10 18:21:00|240|WorldTeller|W|6|5|4|3
2021-06-10 18:21:00|240|Benjaniniooo|D|2|5|3|4
2021-06-10 18:22:00|240|WorldTeller|L|3|5|5|5
2021-06-10 18:22:00|240|Benjaniniooo|W|1|5|1|2
2021-06-10 18:22:00|240|WorldTeller|D|4|3|6|1
2021-06-10 18:22:00|240|Benjaniniooo|W|6|6|0|0
2021-06-10 18:22:00|240|WorldTeller|L|3|3|6|5
2021-06-10 18:22:00|240|WorldTeller|D|5|5|4|6
2021-06-10 18:22:00|240|WorldTeller|L|1|1|4|1
2021-06-10 18:22:00|240|Benjaniniooo|D|3|3|2|4
2021-06-10 18:22:00|240|WorldTeller|L|1|4|6|6
2021-06-10 18:22:00|240|Benjaniniooo|W|6|1|1|5
2021-06-10 18:23:00|240|WorldTeller|L|2|2|1|5
2021-06-10 18:23:00|240|Benjaniniooo|L|2|3|6|3
2021-06-10 18:23:00|240|WorldTeller|W|6|5|5|3
2021-06-10 18:23:00|240|Benjaniniooo|W|1|3|1|2
2021-06-10 18:23:00|240|WorldTeller|L|1|4|5|1
2021-06-10 18:23:00|240|Benjaniniooo|W|4|1|3|1
2021-06-10 18:23:00|240|WorldTeller|W|5|6|4|6
2021-06-10 18:23:00|240|Benjaniniooo|W|3|2|1|1
2021-06-10 18:23:00|240|WorldTeller|L|3|3|6|3
2021-06-10 18:23:00|240|WorldTeller|L|1|2|3|6
2021-06-10 18:24:00|240|WorldTeller|L|2|4|3|4
2021-06-10 18:24:00|240|WorldTeller|W|6|3|5|1
2021-06-10 18:24:00|240|Benjaniniooo|L|2|3|4|4
2021-06-10 18:24:00|240|WorldTeller|W|3|5|6|1
2021-06-10 18:24:00|240|Benjaniniooo|L|1|3|1|4
2021-06-10 18:24:00|240|WorldTeller|L|1|6|6|3
2021-06-10 18:24:00|240|Benjaniniooo|W|3|2|1|3
2021-06-10 18:24:00|240|WorldTeller|L|1|2|3|1
2021-06-10 18:24:00|240|Benjaniniooo|W|3|6|4|2
2021-06-10 18:24:00|240|WorldTeller|L|1|2|5|1
2021-06-10 18:25:00|240|WorldTeller|W|5|4|1|1
2021-06-10 18:25:00|240|Benjaniniooo|D|2|1|1|2
2021-06-10 18:25:00|240|WorldTeller|W|5|6|5|3
2021-06-10 18:25:00|240|WorldTeller|L|4|3|5|5
2021-06-10 18:25:00|240|Benjaniniooo|L|3|6|6|5
2021-06-10 18:25:00|240|WorldTeller|W|5|5|3|2
2021-06-10 18:25:00|240|Benjaniniooo|L|3|2|3|6
2021-06-10 18:25:00|240|WorldTeller|L|3|2|5|3
2021-06-10 18:25:00|240|Benjaniniooo|W|6|3|2|1
2021-06-10 18:25:00|240|WorldTeller|W|6|4|3|5
2021-06-10 18:26:00|240|WorldTeller|W|6|5|6|1
2021-06-10 18:26:00|240|WorldTeller|W|2|3|1|3
2021-06-10 18:26:00|240|Benjaniniooo|L|1|3|3|3
2021-06-10 18:26:00|240|WorldTeller|D|5|3|4|4
2021-06-10 18:26:00|240|Benjaniniooo|W|5|4|1|1
2021-06-10 18:26:00|240|WorldTeller|W|3|6|4|3
2021-06-10 18:26:00|240|Benjaniniooo|D|3|6|5|4
2021-06-10 18:26:00|240|WorldTeller|W|2|5|1|3
2021-06-10 18:26:00|240|WorldTeller|W|4|5|1|5
2021-06-10 18:26:00|240|Benjaniniooo|L|1|1|4|6
2021-06-10 18:27:00|240|Benjaniniooo|L|6|1|4|4
2021-06-10 18:27:00|240|WorldTeller|W|2|6|3|4
2021-06-10 18:27:00|240|Benjaniniooo|W|6|6|0|0
2021-06-10 18:27:00|240|WorldTeller|W|2|6|2|2
2021-06-10 18:27:00|240|Benjaniniooo|W|5|6|4|1
2021-06-10 18:27:00|240|WorldTeller|L|2|6|6|6
2021-06-10 18:27:00|240|Benjaniniooo|W|5|3|3|1
2021-06-10 18:27:00|240|Benjaniniooo|L|2|6|6|6
2021-06-10 18:27:00|240|Benjaniniooo|W|3|5|2|2
2021-06-10 18:28:00|240|WorldTeller|L|3|5|3|6
2021-06-10 18:28:00|240|Benjaniniooo|L|2|3|1|5
2021-06-10 18:28:00|240|WorldTeller|W|4|6|6|2
2021-06-10 18:28:00|240|Benjaniniooo|W|6|5|2|1
2021-06-10 18:28:00|240|WorldTeller|W|5|2|3|1
2021-06-10 18:28:00|240|Benjaniniooo|L|3|1|4|1
2021-06-10 18:28:00|240|WorldTeller|L|3|1|6|4
2021-06-10 18:28:00|240|Benjaniniooo|W|3|6|3|4
2021-06-10 18:28:00|240|WorldTeller|W|4|5|1|5
2021-06-10 18:28:00|240|WorldTeller|W|5|2|3|2
2021-06-10 18:28:00|240|Benjaniniooo|W|6|1|1|1
2021-06-10 18:29:00|240|WorldTeller|L|4|1|5|4
2021-06-10 18:29:00|240|WorldTeller|W|6|3|3|5
2021-06-10 18:29:00|240|WorldTeller|L|1|1|4|3
2021-06-10 18:29:00|240|Benjaniniooo|D|2|5|2|5
2021-06-10 18:29:00|240|WorldTeller|D|2|3|3|2
2021-06-10 18:29:00|240|WorldTeller|W|5|5|4|1
2021-06-10 18:29:00|240|Benjaniniooo|W|3|5|5|1
2021-06-10 18:29:00|240|WorldTeller|D|6|1|2|5
2021-06-10 18:29:00|240|Benjaniniooo|W|2|6|4|3
2021-06-10 18:30:00|240|WorldTeller|W|2|5|1|3
2021-06-10 18:30:00|240|WorldTeller|L|4|4|6|6
2021-06-10 18:30:00|240|Benjaniniooo|W|3|3|3|1
2021-06-10 18:30:00|240|WorldTeller|W|3|3|3|1
2021-06-10 18:30:00|240|WorldTeller|L|2|4|6|3
2021-06-10 18:30:00|240|Benjaniniooo|W|5|2|1|3
2021-06-10 18:30:00|240|WorldTeller|W|2|6|4|3
2021-06-10 18:30:00|240|Benjaniniooo|W|5|1|2|1
2021-06-10 18:30:00|240|WorldTeller|W|5|5|5|4
2021-06-10 18:30:00|240|Benjaniniooo|W|5|2|4|1
2021-06-10 18:31:00|240|WorldTeller|L|6|2|5|6
2021-06-10 18:31:00|240|Benjaniniooo|W|2|4|2|3
2021-06-10 18:31:00|240|WorldTeller|W|6|4|2|6
2021-06-10 18:31:00|240|Benjaniniooo|W|3|2|1|1
2021-06-10 18:31:00|240|WorldTeller|L|4|2|6|5
2021-06-10 18:31:00|240|Benjaniniooo|W|4|2|2|3
2021-06-10 18:31:00|240|WorldTeller|W|5|4|1|4
2021-06-10 18:31:00|240|Benjaniniooo|W|2|3|3|1
2021-06-10 18:31:00|240|WorldTeller|W|5|4|4|3
2021-06-10 18:31:00|240|Benjaniniooo|W|6|2|4|1
2021-06-10 18:32:00|240|Benjaniniooo|W|3|6|2|5
2021-06-10 18:32:00|240|WorldTeller|D|3|4|1|6
2021-06-10 18:32:00|240|Benjaniniooo|W|3|6|5|2
2021-06-10 18:32:00|240|WorldTeller|L|3|3|2|5
2021-06-10 18:32:00|240|Benjaniniooo|L|2|1|2|2
2021-06-10 18:32:00|240|WorldTeller|W|5|3|2|1
2021-06-10 18:32:00|240|WorldTeller|D|4|3|4|3
2021-06-10 18:32:00|240|Benjaniniooo|L|2|2|4|6
2021-06-10 18:32:00|240|Benjaniniooo|W|6|6|0|0
2021-06-10 18:32:00|240|WorldTeller|L|1|2|4|3
2021-06-10 18:33:00|240|WorldTeller|W|5|6|4|5
2021-06-10 18:33:00|240|Benjaniniooo|W|5|3|5|1
2021-06-10 18:33:00|240|WorldTeller|L|1|3|1|6
2021-06-10 18:33:00|240|Benjaniniooo|L|6|1|4|6
2021-06-10 18:33:00|240|WorldTeller|L|1|3|2|6
2021-06-10 18:33:00|240|Benjaniniooo|L|5|1|6|5
2021-06-10 18:33:00|240|WorldTeller|W|2|6|3|3
2021-06-10 18:33:00|240|WorldTeller|L|3|1|3|5
2021-06-10 18:33:00|240|Benjaniniooo|W|5|5|1|3
2021-06-10 18:33:00|240|WorldTeller|L|4|4|4|6
2021-06-10 18:34:00|240|WorldTeller|L|2|3|5|4
2021-06-10 18:34:00|240|Benjaniniooo|L|5|4|6|4
2021-06-10 18:34:00|240|WorldTeller|L|4|2|5|3
2021-06-10 18:34:00|240|Benjaniniooo|W|5|6|2|1
2021-06-10 18:34:00|240|WorldTeller|L|5|1|4|5
2021-06-10 18:34:00|240|Benjaniniooo|L|2|3|5|2
2021-06-10 18:34:00|240|WorldTeller|W|6|5|6|4
2021-06-10 18:34:00|240|Benjaniniooo|W|5|4|4|2
2021-06-10 18:34:00|240|WorldTeller|W|2|6|2|3
2021-06-10 18:34:00|240|Benjaniniooo|W|4|5|5|3
2021-06-10 18:34:00|240|WorldTeller|L|4|1|5|2
2021-06-10 18:35:00|240|Benjaniniooo|W|5|6|6|4
2021-06-10 18:35:00|240|WorldTeller|L|4|1|1|5
2021-06-10 18:35:00|240|WorldTeller|W|6|5|5|5
2021-06-10 18:35:00|240|Benjaniniooo|W|4|6|1|3
2021-06-10 18:35:00|240|Benjaniniooo|W|1|4|1|3
2021-06-10 18:35:00|240|WorldTeller|W|4|6|1|6
2021-06-10 18:35:00|240|Benjaniniooo|L|1|4|1|5
2021-06-10 18:35:00|240|WorldTeller|L|1|3|6|2
2021-06-10 18:35:00|240|WorldTeller|L|5|2|2|6
2021-06-10 18:35:00|240|Benjaniniooo|W|6|2|1|1
2021-06-10 18:36:00|240|WorldTeller|W|6|5|2|3
2021-06-10 18:36:00|240|Benjaniniooo|D|4|1|1|4
2021-06-10 18:36:00|240|WorldTeller|L|1|2|6|6
2021-06-10 18:36:00|240|WorldTeller|L|4|1|6|2
2021-06-10 18:36:00|240|Benjaniniooo|L|3|2|3|3
2021-06-10 18:36:00|240|WorldTeller|W|4|6|4|2
2021-06-10 18:36:00|240|Benjaniniooo|D|3|1|2|2
2021-06-10 18:36:00|240|WorldTeller|W|4|3|4|1
2021-06-10 18:36:00|240|WorldTeller|L|1|3|6|2
2021-06-10 18:36:00|240|Benjaniniooo|W|4|1|1|1
2021-06-10 18:37:00|240|WorldTeller|L|1|5|2|5
2021-06-10 18:37:00|240|Benjaniniooo|L|2|6|5|4
2021-06-10 18:37:00|240|WorldTeller|L|4|5|4|6
2021-06-10 18:37:00|240|Benjaniniooo|W|2|5|1|3
2021-06-10 18:37:00|240|WorldTeller|L|2|1|3|2
2021-06-10 18:37:00|240|Benjaniniooo|L|3|3|5|2
2021-06-10 18:37:00|240|WorldTeller|D|5|4|4|5
2021-06-10 18:37:00|240|Benjaniniooo|L|3|4|4|4
2021-06-10 18:37:00|240|WorldTeller|D|1|3|3|1
2021-06-10 18:37:00|240|WorldTeller|D|5|5|5|5
2021-06-10 18:38:00|240|Benjaniniooo|W|6|5|3|3
2021-06-10 18:38:00|240|WorldTeller|L|3|5|3|6
2021-06-10 18:38:00|240|WorldTeller|W|5|4|1|4
2021-06-10 18:38:00|240|Benjaniniooo|W|6|1|3|3
2021-06-10 18:38:00|240|WorldTeller|W|6|5|2|2
2021-06-10 18:38:00|240|Benjaniniooo|L|1|4|6|2
2021-06-10 18:38:00|240|WorldTeller|L|3|3|5|2
2021-06-10 18:38:00|240|Benjaniniooo|L|3|2|2|4
2021-06-10 18:38:00|240|WorldTeller|W|2|6|3|4
2021-06-10 18:38:00|240|Benjaniniooo|D|3|1|2|2
2021-06-10 18:38:00|240|WorldTeller|L|3|1|4|2
2021-06-10 18:39:00|240|Benjaniniooo|L|2|3|5|2
2021-06-10 18:39:00|240|WorldTeller|D|4|6|4|6
2021-06-10 18:39:00|240|WorldTeller|L|4|6|5|6
2021-06-10 18:39:00|240|Benjaniniooo|W|6|3|3|4
2021-06-10 18:39:00|240|WorldTeller|D|2|3|2|3
2021-06-10 18:39:00|240|Benjaniniooo|L|2|3|1|5
2021-06-10 18:39:00|240|WorldTeller|W|3|4|2|2
2021-06-10 18:39:00|240|WorldTeller|L|4|4|5|4
2021-06-10 18:39:00|240|WorldTeller|W|4|6|3|2
2021-06-10 18:40:00|240|WorldTeller|W|2|3|3|1
2021-06-10 18:40:00|240|WorldTeller|L|1|6|5|6
2021-06-10 18:40:00|240|WorldTeller|L|3|2|6|2
2021-06-10 18:40:00|240|WorldTeller|L|1|1|6|5
2021-06-10 18:40:00|240|WorldTeller|W|2|3|1|3
2021-06-10 18:40:00|240|WorldTeller|W|1|6|2|1
2021-06-10 18:40:00|240|WorldTeller|W|4|5|1|2
2021-06-10 18:41:00|240|WorldTeller|L|4|1|1|5
2021-06-10 18:41:00|240|WorldTeller|W|2|6|2|4
2021-06-10 18:41:00|240|WorldTeller|L|4|4|5|6
2021-06-10 18:41:00|240|WorldTeller|D|2|5|3|4
2021-06-10 18:41:00|240|WorldTeller|W|2|5|2|3
2021-06-10 18:41:00|240|WorldTeller|L|4|3|4|4
2021-06-10 18:42:00|240|WorldTeller|L|2|3|4|4
2021-06-10 18:42:00|240|WorldTeller|W|4|6|3|4
2021-06-10 18:42:00|240|WorldTeller|L|3|5|5|5
2021-06-10 18:42:00|240|WorldTeller|W|6|4|5|2
2021-06-10 18:42:00|240|WorldTeller|L|1|3|4|5
2021-06-10 18:42:00|240|WorldTeller|L|2|4|4|3
2021-06-10 18:43:00|240|WorldTeller|W|6|5|2|4
2021-06-10 18:43:00|240|WorldTeller|L|3|2|5|1
2021-06-10 18:43:00|240|WorldTeller|L|2|1|4|6
2021-06-10 18:43:00|240|WorldTeller|L|1|2|3|2
2021-06-10 18:43:00|240|WorldTeller|W|2|5|4|1
2021-06-10 18:43:00|240|WorldTeller|W|4|6|2|6
2021-06-10 18:43:00|240|WorldTeller|D|5|6|6|5
2021-06-10 18:44:00|240|WorldTeller|W|6|6|0|0
2021-06-10 18:44:00|240|WorldTeller|L|1|3|5|4
2021-06-10 18:44:00|240|WorldTeller|L|2|1|4|6
2021-06-10 18:44:00|240|WorldTeller|D|2|1|2|1
2021-06-10 18:44:00|240|WorldTeller|W|6|6|0|0
2021-06-10 18:44:00|240|WorldTeller|L|2|1|5|3
2021-06-10 18:44:00|240|WorldTeller|W|6|5|5|1
2021-06-10 18:44:00|240|WorldTeller|W|5|3|1|3
2021-06-10 18:45:00|240|WorldTeller|D|4|2|4|2
2021-06-10 18:45:00|240|WorldTeller|W|6|4|4|4
2021-06-10 18:45:00|240|WorldTeller|W|6|6|0|0
2021-06-10 18:45:00|240|WorldTeller|W|4|6|5|2
2021-06-10 18:45:00|240|WorldTeller|W|5|3|3|2
2021-06-10 18:45:00|240|WorldTeller|L|2|1|3|2
2021-06-10 18:46:00|240|WorldTeller|W|6|4|3|4
2021-06-10 18:46:00|240|WorldTeller|W|5|1|3|1
2021-06-10 18:46:00|240|WorldTeller|L|2|2|4|5
2021-06-10 18:46:00|240|WorldTeller|W|5|5|1|2
2021-06-10 18:46:00|240|WorldTeller|D|1|1|1|1
2021-06-10 18:46:00|240|WorldTeller|W|1|3|2|1
2021-06-10 18:47:00|240|WorldTeller|W|5|3|2|2
2021-06-10 18:47:00|240|WorldTeller|W|5|5|2|2
2021-06-10 18:47:00|240|WorldTeller|W|5|6|6|4
2021-06-10 18:47:00|240|WorldTeller|D|3|5|2|6
2021-06-10 18:47:00|240|WorldTeller|L|3|5|6|4
2021-06-10 18:47:00|240|WorldTeller|L|2|1|6|3
2021-06-10 18:48:00|240|WorldTeller|W|4|4|1|6
2021-06-10 18:48:00|240|WorldTeller|W|5|3|1|5
2021-06-10 18:48:00|240|WorldTeller|L|1|1|2|4
2021-06-10 18:48:00|240|WorldTeller|L|3|1|2|5
2021-06-10 18:48:00|240|WorldTeller|W|4|5|2|5
2021-06-10 18:48:00|240|WorldTeller|W|3|6|4|3
2021-06-10 18:48:00|240|WorldTeller|W|4|4|1|3
2021-06-10 18:49:00|240|WorldTeller|W|6|5|2|3
2021-06-10 18:49:00|240|WorldTeller|L|5|4|4|6
2021-06-10 18:49:00|240|WorldTeller|L|2|3|6|5
2021-06-10 18:49:00|240|WorldTeller|L|2|1|4|2
2021-06-10 18:49:00|240|WorldTeller|L|4|1|6|4
2021-06-10 18:49:00|240|WorldTeller|W|6|4|1|5
2021-06-10 18:50:00|240|WorldTeller|D|3|1|3|1
2021-06-10 18:50:00|240|WorldTeller|W|1|6|2|4
2021-06-10 18:50:00|240|WorldTeller|D|1|2|2|1
2021-06-10 18:50:00|240|WorldTeller|L|3|2|3|4
2021-06-10 18:50:00|240|WorldTeller|W|5|4|2|1
2021-06-10 18:50:00|240|WorldTeller|L|3|1|5|5
2021-06-10 18:50:00|240|WorldTeller|W|3|6|3|4
2021-06-10 18:51:00|240|WorldTeller|W|3|6|1|4
2021-06-10 18:51:00|240|WorldTeller|L|5|2|6|4
2021-06-10 18:51:00|240|WorldTeller|L|4|1|5|3
2021-06-10 18:51:00|240|WorldTeller|W|1|5|2|1
2021-06-10 18:51:00|240|WorldTeller|L|4|1|3|6
2021-06-10 18:52:00|240|WorldTeller|W|5|5|3|2
2021-06-10 18:52:00|240|WorldTeller|L|5|2|6|2
